num_[W],max_[W],num_[Tr],max_[Tr],num_[Ta],max_[Ta],num_[R],max_[R],[W],[Tr],[Ta],[R],rel_shannon,length,deltaGmin
0.1666666666666666,2,0.0,0,0.5,3,0.3333333333333333,2,0.1875,0.1875,0.375,0.25,0.3872556248918266,32,-15.30168246666666
0.0,0,0.3333333333333333,3,0.1666666666666666,2,0.5,2,0.125,0.3125,0.1875,0.375,0.3765712127384098,32,-15.30026013333334
0.1666666666666666,2,0.5,4,0.3333333333333333,3,0.0,0,0.1176470588235294,0.2941176470588235,0.3529411764705882,0.2352941176470588,0.3742470210592889,34,-15.2993986
0.0,0,0.0,0,0.4,2,0.6,4,0.1428571428571428,0.2142857142857142,0.2142857142857142,0.4285714285714285,0.3905239148627432,28,-15.296406977777776
0.2,2,0.0,0,0.6,3,0.2,2,0.1333333333333333,0.2,0.4,0.2666666666666666,0.3850190648635945,30,-15.295413755555538
0.1111111111111111,3,0.4444444444444444,2,0.1111111111111111,2,0.3333333333333333,3,0.238095238095238,0.2857142857142857,0.238095238095238,0.238095238095238,0.3700146864651991,42,-15.294379511111106
0.0,0,0.4285714285714285,3,0.2857142857142857,2,0.2857142857142857,3,0.125,0.3125,0.25,0.3125,0.3847589881390797,32,-15.292325555555552
0.25,2,0.125,2,0.375,2,0.25,2,0.3,0.15,0.3,0.25,0.3669204395114969,40,-15.28219068888889
0.3333333333333333,3,0.3333333333333333,2,0.0,0,0.3333333333333333,4,0.1333333333333333,0.2666666666666666,0.2,0.4,0.3850190648635945,30,-15.28053488888889
0.0,0,0.0,0,1.0,2,0.0,0,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.3832400609166074,28,-15.273834822222211
0.25,2,0.25,2,0.25,5,0.25,2,0.2,0.1333333333333333,0.4,0.2666666666666666,0.3850190648635945,30,-15.273150511111105
0.0,0,0.25,2,0.25,2,0.5,3,0.1428571428571428,0.2142857142857142,0.2142857142857142,0.4285714285714285,0.3905239148627432,28,-15.273008111111109
0.1111111111111111,2,0.1111111111111111,4,0.4444444444444444,2,0.3333333333333333,2,0.1666666666666666,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.378087872919053,36,-15.266328266666672
0.2857142857142857,3,0.1428571428571428,2,0.2857142857142857,2,0.2857142857142857,3,0.25,0.125,0.3125,0.3125,0.3847589881390797,32,-15.265786133333329
0.0,0,0.25,2,0.5,2,0.25,2,0.2352941176470588,0.1764705882352941,0.2941176470588235,0.2941176470588235,0.3874888813580971,34,-15.260726355555546
0.0,0,0.6666666666666666,2,0.3333333333333333,2,0.0,0,0.1111111111111111,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.368902773285275,36,-15.258745422222216
0.25,4,0.0,0,0.375,2,0.375,2,0.2777777777777778,0.1666666666666666,0.2777777777777778,0.2777777777777778,0.381209496275638,36,-15.257568888888878
0.0,0,0.2857142857142857,2,0.4285714285714285,2,0.2857142857142857,3,0.1176470588235294,0.2941176470588235,0.3529411764705882,0.2352941176470588,0.3742470210592889,34,-15.25534397777778
0.1428571428571428,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857,3,0.1764705882352941,0.2941176470588235,0.1764705882352941,0.3529411764705882,0.379915222548161,34,-15.2541536
0.1428571428571428,2,0.2857142857142857,4,0.2857142857142857,3,0.2857142857142857,2,0.2,0.3,0.25,0.25,0.3730744312638738,40,-15.252763777777774
0.1428571428571428,2,0.2857142857142857,3,0.0,0,0.5714285714285714,2,0.1578947368421052,0.3157894736842105,0.2105263157894736,0.3157894736842105,0.37043380357987,38,-15.249119088888884
0.1428571428571428,4,0.1428571428571428,2,0.2857142857142857,2,0.4285714285714285,2,0.2352941176470588,0.1764705882352941,0.2941176470588235,0.2941176470588235,0.3874888813580971,34,-15.24448862222222
0.3333333333333333,2,0.3333333333333333,2,0.0,0,0.3333333333333333,3,0.2272727272727272,0.2727272727272727,0.2272727272727272,0.2727272727272727,0.3652450201353885,44,-15.243916444444444
0.4,2,0.0,0,0.2,2,0.4,3,0.2142857142857142,0.1428571428571428,0.2857142857142857,0.3571428571428571,0.4002563537532345,28,-15.242138577777776
0.2857142857142857,2,0.1428571428571428,2,0.4285714285714285,3,0.1428571428571428,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3820050582263681,36,-15.239590488888895
0.2,2,0.2,2,0.2,3,0.4,2,0.1904761904761904,0.2857142857142857,0.238095238095238,0.2857142857142857,0.3674493608036855,42,-15.238203222222218
0.0,0,0.2,3,0.6,2,0.2,2,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.3333333333333333,0.3939184145881065,30,-15.235639133333336
0.1428571428571428,2,0.4285714285714285,2,0.2857142857142857,2,0.1428571428571428,2,0.2272727272727272,0.2727272727272727,0.2727272727272727,0.2272727272727272,0.3652450201353885,44,-15.235052066666658
0.125,2,0.375,3,0.375,3,0.125,3,0.2,0.3,0.3,0.2,0.3703452131095325,40,-15.233937111111132
0.4,3,0.2,3,0.2,2,0.2,3,0.3,0.15,0.25,0.3,0.3669204395114969,40,-15.232977888888897
0.0,0,0.2857142857142857,3,0.4285714285714285,2,0.2857142857142857,3,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.3333333333333333,0.3939184145881065,30,-15.230825711111104
0.0,0,0.0,0,0.3333333333333333,2,0.6666666666666666,2,0.1875,0.1875,0.3125,0.3125,0.390886800584993,32,-15.226042111111118
0.1428571428571428,4,0.2857142857142857,2,0.1428571428571428,3,0.4285714285714285,2,0.2,0.3,0.2,0.3,0.3703452131095325,40,-15.221786
0.2,2,0.0,0,0.4,3,0.4,2,0.1538461538461538,0.1538461538461538,0.3076923076923077,0.3846153846153846,0.4008802666966227,26,-15.220055022222231
0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,3,0.3333333333333333,3,0.2608695652173913,0.217391304347826,0.2608695652173913,0.2608695652173913,0.3613213473092109,46,-15.217232088888888
0.0,0,0.4285714285714285,2,0.4285714285714285,3,0.1428571428571428,2,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3657811499286899,36,-15.216896288888895
0.0,0,0.0,0,0.6,3,0.4,2,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.3832400609166074,28,-15.211226777777776
0.25,2,0.375,3,0.125,2,0.25,3,0.2272727272727272,0.2727272727272727,0.2272727272727272,0.2727272727272727,0.3652450201353885,44,-15.210469288888897
0.1428571428571428,4,0.1428571428571428,3,0.2857142857142857,3,0.4285714285714285,3,0.3157894736842105,0.1052631578947368,0.3157894736842105,0.2631578947368421,0.361861467467098,38,-15.210194666666666
0.3333333333333333,2,0.1666666666666666,2,0.5,2,0.0,0,0.25,0.2,0.3,0.25,0.3730744312638738,40,-15.201717288888895
0.25,2,0.0,0,0.5,4,0.25,2,0.1428571428571428,0.2142857142857142,0.4285714285714285,0.2142857142857142,0.3905239148627432,28,-15.19271886666666
0.1666666666666666,2,0.1666666666666666,3,0.1666666666666666,2,0.5,4,0.2,0.2,0.2,0.4,0.3916794266021369,30,-15.18508373333332
0.2,2,0.0,0,0.6,3,0.2,2,0.1333333333333333,0.2,0.4,0.2666666666666666,0.3850190648635945,30,-15.183926177777783
0.3333333333333333,2,0.2222222222222222,3,0.3333333333333333,2,0.1111111111111111,3,0.25,0.25,0.2,0.3,0.3730744312638738,40,-15.183462133333329
0.125,2,0.25,4,0.375,2,0.25,2,0.2105263157894736,0.2631578947368421,0.3157894736842105,0.2105263157894736,0.3770030337576842,38,-15.182291911111117
0.0,0,0.5,4,0.25,2,0.25,2,0.1111111111111111,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.368902773285275,36,-15.177737644444443
0.3333333333333333,2,0.0,0,0.3333333333333333,3,0.3333333333333333,5,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3820050582263682,36,-15.175095222222216
0.4,2,0.2,2,0.4,3,0.0,0,0.2857142857142857,0.1904761904761904,0.238095238095238,0.2857142857142857,0.3674493608036855,42,-15.166414955555553
0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,2,0.3333333333333333,4,0.2352941176470588,0.1764705882352941,0.2352941176470588,0.3529411764705882,0.3841300586702245,34,-15.162508155555548
0.3,4,0.2,3,0.1,2,0.4,4,0.2857142857142857,0.238095238095238,0.1904761904761904,0.2857142857142857,0.3674493608036855,42,-15.162303533333336
0.5,3,0.25,2,0.0,0,0.25,2,0.2631578947368421,0.2105263157894736,0.2105263157894736,0.3157894736842105,0.3770030337576842,38,-15.149165133333332
0.0,0,0.4285714285714285,3,0.5714285714285714,3,0.0,0,0.1666666666666666,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.378087872919053,36,-15.147425555555554
0.2857142857142857,2,0.0,0,0.4285714285714285,2,0.2857142857142857,2,0.1875,0.1875,0.375,0.25,0.3872556248918266,32,-15.138914022222226
0.0,0,0.0,0,0.75,3,0.25,3,0.2,0.1333333333333333,0.4,0.2666666666666666,0.3850190648635945,30,-15.138452133333333
0.0,0,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.2,0.3,0.25,0.25,0.3730744312638738,40,-15.132269933333331
0.1428571428571428,2,0.1428571428571428,2,0.4285714285714285,3,0.2857142857142857,2,0.2352941176470588,0.1764705882352941,0.2941176470588235,0.2941176470588235,0.3874888813580971,34,-15.12961102222222
0.2,2,0.0,0,0.4,2,0.4,2,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.3874888813580971,34,-15.125673177777797
0.0,0,0.0,0,0.0,0,1.0,3,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.4615384615384615,0.390160778057399,26,-15.123404888888878
0.1428571428571428,5,0.1428571428571428,2,0.4285714285714285,2,0.2857142857142857,3,0.2941176470588235,0.1176470588235294,0.2352941176470588,0.3529411764705882,0.3742470210592889,34,-15.121954377777788
0.0,0,0.0,0,0.8,2,0.2,2,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.3832400609166074,28,-15.118289888888889
0.0,0,0.2,2,0.2,2,0.6,2,0.217391304347826,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.3613213473092109,46,-15.11414631111111
0.25,2,0.375,3,0.125,2,0.25,3,0.238095238095238,0.2857142857142857,0.1904761904761904,0.2857142857142857,0.3674493608036855,42,-15.113945466666667
0.2,4,0.0,0,0.2,2,0.6,4,0.25,0.125,0.25,0.375,0.3811278124459133,32,-15.108169777777784
0.1428571428571428,2,0.4285714285714285,2,0.1428571428571428,2,0.2857142857142857,3,0.1666666666666666,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.381209496275638,36,-15.101258133333314
0.1428571428571428,3,0.1428571428571428,2,0.2857142857142857,3,0.4285714285714285,3,0.2941176470588235,0.1176470588235294,0.2352941176470588,0.3529411764705882,0.3742470210592889,34,-15.09437504444444
0.2,2,0.4,3,0.2,4,0.2,2,0.2,0.3,0.3,0.2,0.3703452131095325,40,-15.08641055555556
0.25,2,0.0,0,0.25,2,0.5,3,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.3851266815829532,36,-15.07439402222222
0.1428571428571428,2,0.2857142857142857,2,0.1428571428571428,2,0.4285714285714285,4,0.1875,0.25,0.1875,0.375,0.3872556248918266,32,-15.06702424444444
0.3333333333333333,2,0.1666666666666666,4,0.1666666666666666,2,0.3333333333333333,2,0.2727272727272727,0.2272727272727272,0.2272727272727272,0.2727272727272727,0.3652450201353885,44,-15.060090933333331
0.1666666666666666,2,0.0,0,0.1666666666666666,2,0.6666666666666666,2,0.2,0.2,0.2666666666666666,0.3333333333333333,0.4005787763266489,30,-15.056794199999992
0.25,2,0.0,0,0.25,2,0.5,3,0.2352941176470588,0.1764705882352941,0.2352941176470588,0.3529411764705882,0.3841300586702245,34,-15.056499555555554
0.25,2,0.5,2,0.125,3,0.125,4,0.2727272727272727,0.2272727272727272,0.2272727272727272,0.2727272727272727,0.3652450201353885,44,-15.054542466666671
0.2857142857142857,3,0.1428571428571428,3,0.4285714285714285,2,0.1428571428571428,2,0.238095238095238,0.238095238095238,0.238095238095238,0.2857142857142857,0.3700146864651992,42,-15.050286911111105
0.1428571428571428,2,0.2857142857142857,3,0.2857142857142857,2,0.2857142857142857,2,0.1428571428571428,0.2142857142857142,0.2857142857142857,0.3571428571428571,0.4002563537532345,28,-15.045383688888885
0.4,2,0.2,2,0.2,2,0.2,4,0.2857142857142857,0.1904761904761904,0.2857142857142857,0.238095238095238,0.3674493608036855,42,-15.032182911111107
0.2857142857142857,2,0.0,0,0.5714285714285714,2,0.1428571428571428,2,0.2222222222222222,0.1666666666666666,0.3333333333333333,0.2777777777777778,0.378087872919053,36,-15.03187333333334
0.25,3,0.25,2,0.25,2,0.25,2,0.3,0.15,0.25,0.3,0.3669204395114969,40,-15.027406733333343
0.4,2,0.0,0,0.0,0,0.6,4,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.4285714285714285,0.3905239148627432,28,-15.023203266666666
0.4,2,0.0,0,0.3,2,0.3,2,0.3,0.15,0.3,0.25,0.3669204395114969,40,-15.01997586666667
0.125,2,0.375,2,0.375,3,0.125,2,0.2105263157894736,0.2631578947368421,0.3157894736842105,0.2105263157894736,0.3770030337576842,38,-15.01759293333332
0.4,4,0.0,0,0.4,2,0.2,2,0.2857142857142857,0.1904761904761904,0.2857142857142857,0.238095238095238,0.3674493608036855,42,-15.016369755555552
0.0,0,0.1428571428571428,2,0.5714285714285714,2,0.2857142857142857,2,0.1538461538461538,0.1538461538461538,0.3846153846153846,0.3076923076923077,0.4008802666966227,26,-15.01172868888889
0.25,2,0.0,0,0.25,2,0.5,2,0.25,0.125,0.3125,0.3125,0.3847589881390797,32,-15.010971533333333
0.0,0,0.2,2,0.6,4,0.2,3,0.2,0.1333333333333333,0.4,0.2666666666666666,0.3850190648635945,30,-15.006747488888893
0.0,0,0.0,0,0.25,3,0.75,3,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.4615384615384615,0.390160778057399,26,-14.99205017777778
0.2857142857142857,3,0.1428571428571428,2,0.2857142857142857,2,0.2857142857142857,3,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.2777777777777778,0.368902773285275,36,-14.986569088888889
0.25,3,0.125,6,0.125,2,0.5,3,0.25,0.25,0.1875,0.3125,0.3954434002924965,32,-14.985700911111122
0.0,0,0.3333333333333333,2,0.5,3,0.1666666666666666,3,0.125,0.3125,0.3125,0.25,0.3847589881390797,32,-14.974017711111117
0.1818181818181818,3,0.2727272727272727,2,0.3636363636363636,3,0.1818181818181818,3,0.238095238095238,0.2857142857142857,0.238095238095238,0.238095238095238,0.3700146864651991,42,-14.965887355555552
0.3333333333333333,2,0.3333333333333333,2,0.1666666666666666,2,0.1666666666666666,2,0.2857142857142857,0.1904761904761904,0.238095238095238,0.2857142857142857,0.3674493608036855,42,-14.961521133333324
0.2,2,0.0,0,0.4,2,0.4,2,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.3157894736842105,0.3770030337576842,38,-14.953031711111118
0.0,0,0.5,2,0.0,0,0.5,3,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3820050582263682,36,-14.951713177777776
0.2222222222222222,4,0.1111111111111111,2,0.3333333333333333,2,0.3333333333333333,2,0.3157894736842105,0.1578947368421052,0.2105263157894736,0.3157894736842105,0.37043380357987,38,-14.951398266666656
0.2,2,0.0,0,0.4,2,0.4,3,0.1875,0.1875,0.3125,0.3125,0.390886800584993,32,-14.9501754
0.2222222222222222,2,0.4444444444444444,4,0.0,0,0.3333333333333333,5,0.1333333333333333,0.3333333333333333,0.1333333333333333,0.4,0.3734061033812481,30,-14.946530444444448
0.1666666666666666,3,0.3333333333333333,2,0.0,0,0.5,4,0.2105263157894736,0.3157894736842105,0.1578947368421052,0.3157894736842105,0.37043380357987,38,-14.944859088888888
0.1666666666666666,2,0.5,3,0.1666666666666666,4,0.1666666666666666,3,0.2,0.3,0.25,0.25,0.3730744312638738,40,-14.933168933333334
0.0,0,0.2,4,0.4,2,0.4,2,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.3874888813580971,34,-14.93056533333334
0.1666666666666666,2,0.3333333333333333,2,0.1666666666666666,2,0.3333333333333333,4,0.125,0.3125,0.3125,0.25,0.3847589881390797,32,-14.927350933333331
0.2857142857142857,2,0.4285714285714285,2,0.2857142857142857,2,0.0,0,0.2272727272727272,0.2727272727272727,0.2727272727272727,0.2272727272727272,0.3652450201353885,44,-14.917112577777782
0.2857142857142857,2,0.0,0,0.2857142857142857,2,0.4285714285714285,2,0.2142857142857142,0.1428571428571428,0.3571428571428571,0.2857142857142857,0.4002563537532345,28,-14.916683533333329
0.2857142857142857,2,0.1428571428571428,2,0.1428571428571428,2,0.4285714285714285,2,0.25,0.125,0.3125,0.3125,0.3847589881390797,32,-14.907333199999997
0.4285714285714285,3,0.1428571428571428,2,0.1428571428571428,3,0.2857142857142857,3,0.3,0.2,0.2,0.3,0.3703452131095325,40,-14.904398422222226
0.4285714285714285,2,0.1428571428571428,2,0.2857142857142857,3,0.1428571428571428,2,0.3,0.15,0.3,0.25,0.3669204395114969,40,-14.893987488888902
0.0,0,0.25,2,0.25,3,0.5,2,0.1538461538461538,0.1538461538461538,0.3076923076923077,0.3846153846153846,0.4008802666966227,26,-14.892047577777772
0.0,0,0.0,0,0.2,2,0.8,3,0.1538461538461538,0.1538461538461538,0.3076923076923077,0.3846153846153846,0.4008802666966227,26,-14.877921577777776
0.125,2,0.25,3,0.125,2,0.5,3,0.2105263157894736,0.3157894736842105,0.1578947368421052,0.3157894736842105,0.37043380357987,38,-14.877367622222224
0.3333333333333333,3,0.0,0,0.1666666666666666,2,0.5,4,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3657811499286899,36,-14.875122888888884
0.0,0,0.0,0,0.3333333333333333,2,0.6666666666666666,2,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.3333333333333333,0.3939184145881065,30,-14.87384397777779
0.3333333333333333,3,0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,2,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.217391304347826,0.3613213473092109,46,-14.87366113333334
0.125,2,0.125,2,0.375,2,0.375,2,0.2352941176470588,0.1764705882352941,0.3529411764705882,0.2352941176470588,0.3841300586702245,34,-14.866685800000011
0.1666666666666666,2,0.0,0,0.5,3,0.3333333333333333,2,0.1428571428571428,0.2142857142857142,0.3571428571428571,0.2857142857142857,0.4002563537532345,28,-14.86427991111111
0.3333333333333333,2,0.0,0,0.0,0,0.6666666666666666,4,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.3832400609166074,28,-14.861520044444433
0.125,2,0.25,2,0.25,2,0.375,3,0.2105263157894736,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.3799164049454847,38,-14.8588414
0.0,0,0.1666666666666666,2,0.6666666666666666,3,0.1666666666666666,2,0.1578947368421052,0.3157894736842105,0.3157894736842105,0.2105263157894736,0.37043380357987,38,-14.85427682222222
0.1428571428571428,2,0.1428571428571428,2,0.4285714285714285,2,0.2857142857142857,2,0.1538461538461538,0.1538461538461538,0.3846153846153846,0.3076923076923077,0.4008802666966227,26,-14.849943911111115
0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,2,0.3333333333333333,2,0.2105263157894736,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.3799164049454847,38,-14.845562422222216
0.25,2,0.25,2,0.0,0,0.5,4,0.25,0.1875,0.1875,0.375,0.3872556248918266,32,-14.843820199999996
0.1666666666666666,2,0.0,0,0.3333333333333333,2,0.5,3,0.2142857142857142,0.1428571428571428,0.2857142857142857,0.3571428571428571,0.4002563537532345,28,-14.843683977777776
0.25,2,0.0,0,0.25,3,0.5,4,0.3,0.1,0.3,0.3,0.3561607391988709,40,-14.838040088888889
0.2,2,0.0,0,0.4,3,0.4,2,0.2,0.2,0.3333333333333333,0.2666666666666666,0.4005787763266489,30,-14.829325866666665
0.0,0,0.2,2,0.4,2,0.4,4,0.1428571428571428,0.2142857142857142,0.2857142857142857,0.3571428571428571,0.4002563537532345,28,-14.82931428888889
0.1666666666666666,2,0.3333333333333333,3,0.1666666666666666,2,0.3333333333333333,3,0.2,0.3,0.2,0.3,0.3703452131095325,40,-14.828510999999992
0.2857142857142857,3,0.0,0,0.4285714285714285,3,0.2857142857142857,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3820050582263681,36,-14.827520111111111
0.0,0,0.6,2,0.0,0,0.4,2,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.3157894736842105,0.3770030337576842,38,-14.820877822222217
0.25,4,0.0,0,0.25,2,0.5,2,0.2631578947368421,0.1578947368421052,0.3157894736842105,0.2631578947368421,0.3733471747676706,38,-14.819428888888895
0.1666666666666666,3,0.3333333333333333,2,0.3333333333333333,2,0.1666666666666666,2,0.2857142857142857,0.1904761904761904,0.2857142857142857,0.238095238095238,0.3674493608036855,42,-14.812888533333338
0.0,0,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.1578947368421052,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.3733471747676706,38,-14.81120813333333
0.2,4,0.0,0,0.4,4,0.4,2,0.2777777777777778,0.1666666666666666,0.3333333333333333,0.2222222222222222,0.378087872919053,36,-14.797996399999995
0.1428571428571428,2,0.4285714285714285,3,0.0,0,0.4285714285714285,3,0.1333333333333333,0.3333333333333333,0.1333333333333333,0.4,0.3734061033812481,30,-14.796323377777783
0.0,0,0.3333333333333333,3,0.1666666666666666,2,0.5,4,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.3157894736842105,0.3770030337576842,38,-14.785950066666675
0.4285714285714285,3,0.0,0,0.2857142857142857,2,0.2857142857142857,4,0.3157894736842105,0.1052631578947368,0.2631578947368421,0.3157894736842105,0.3618614674670981,38,-14.784010933333334
0.25,5,0.125,2,0.375,2,0.25,2,0.2631578947368421,0.2105263157894736,0.2631578947368421,0.2631578947368421,0.3799164049454847,38,-14.782598666666658
0.2,3,0.0,0,0.4,2,0.4,3,0.3157894736842105,0.1052631578947368,0.2631578947368421,0.3157894736842105,0.3618614674670981,38,-14.777640111111118
0.1666666666666666,3,0.1666666666666666,2,0.1666666666666666,2,0.5,3,0.2352941176470588,0.1764705882352941,0.3529411764705882,0.2352941176470588,0.3841300586702245,34,-14.76596797777778
0.1666666666666666,4,0.5,2,0.1666666666666666,4,0.1666666666666666,2,0.238095238095238,0.2857142857142857,0.2857142857142857,0.1904761904761904,0.3674493608036855,42,-14.76034397777778
0.2,2,0.0,0,0.4,2,0.4,3,0.25,0.125,0.25,0.375,0.3811278124459133,32,-14.75619426666666
0.0,0,0.2857142857142857,3,0.4285714285714285,2,0.2857142857142857,2,0.1333333333333333,0.2666666666666666,0.3333333333333333,0.2666666666666666,0.3939184145881065,30,-14.754246244444436
0.2222222222222222,2,0.1111111111111111,2,0.3333333333333333,2,0.3333333333333333,2,0.2777777777777778,0.1666666666666666,0.2777777777777778,0.2777777777777778,0.381209496275638,36,-14.751904266666658
0.0,0,0.1666666666666666,2,0.5,4,0.3333333333333333,2,0.1538461538461538,0.1538461538461538,0.4615384615384615,0.2307692307692307,0.390160778057399,26,-14.75058717777778
0.2,2,0.3,4,0.2,2,0.3,2,0.1666666666666666,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.378087872919053,36,-14.748146111111112
0.125,2,0.25,3,0.375,2,0.25,2,0.1578947368421052,0.3157894736842105,0.3157894736842105,0.2105263157894736,0.37043380357987,38,-14.747510555555554
0.2857142857142857,3,0.1428571428571428,2,0.1428571428571428,2,0.4285714285714285,4,0.25,0.25,0.2,0.3,0.3730744312638738,40,-14.736562911111116
0.4285714285714285,3,0.2857142857142857,2,0.0,0,0.2857142857142857,3,0.25,0.25,0.25,0.25,0.3758036494182151,40,-14.729884866666668
0.1428571428571428,2,0.2857142857142857,2,0.1428571428571428,3,0.4285714285714285,3,0.2,0.2,0.2666666666666666,0.3333333333333333,0.4005787763266489,30,-14.729814088888885
0.1111111111111111,2,0.3333333333333333,2,0.2222222222222222,2,0.3333333333333333,2,0.25,0.25,0.25,0.25,0.3581044635020827,48,-14.72941055555556
0.0,0,0.3333333333333333,4,0.0,0,0.6666666666666666,3,0.125,0.375,0.125,0.375,0.3622556248918266,32,-14.722902977777782
0.2222222222222222,3,0.2222222222222222,4,0.3333333333333333,3,0.2222222222222222,2,0.25,0.25,0.3,0.2,0.3730744312638738,40,-14.721334399999996
0.4,2,0.2,2,0.4,2,0.0,0,0.2727272727272727,0.2272727272727272,0.2727272727272727,0.2272727272727272,0.3652450201353885,44,-14.718234733333336
0.0,0,0.5,2,0.0,0,0.5,3,0.1333333333333333,0.2666666666666666,0.2,0.4,0.3850190648635945,30,-14.712589844444448
0.4285714285714285,3,0.0,0,0.2857142857142857,3,0.2857142857142857,2,0.3157894736842105,0.1052631578947368,0.3157894736842105,0.2631578947368421,0.361861467467098,38,-14.711607644444456
0.0,0,0.4,2,0.0,0,0.6,3,0.2352941176470588,0.1764705882352941,0.2352941176470588,0.3529411764705882,0.3841300586702245,34,-14.707740244444436
0.0,0,0.0,0,0.6666666666666666,3,0.3333333333333333,2,0.1538461538461538,0.1538461538461538,0.3846153846153846,0.3076923076923077,0.4008802666966227,26,-14.70741791111112
0.5,2,0.0,0,0.0,0,0.5,5,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.3832400609166074,28,-14.706401377777777
0.25,2,0.125,2,0.375,3,0.25,2,0.3,0.15,0.3,0.25,0.3669204395114969,40,-14.702522933333336
0.2,2,0.2,2,0.2,2,0.4,3,0.2,0.2,0.2666666666666666,0.3333333333333333,0.4005787763266489,30,-14.702078688888893
0.1666666666666666,2,0.3333333333333333,3,0.0,0,0.5,5,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3710490642551528,36,-14.701765399999998
0.1428571428571428,3,0.2857142857142857,2,0.2857142857142857,3,0.2857142857142857,3,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.3851266815829532,36,-14.700147822222226
0.2,3,0.2,2,0.0,0,0.6,3,0.2666666666666666,0.1333333333333333,0.2,0.4,0.3850190648635945,30,-14.697862422222215
0.3333333333333333,2,0.0,0,0.1666666666666666,4,0.5,3,0.3157894736842105,0.1052631578947368,0.2631578947368421,0.3157894736842105,0.3618614674670981,38,-14.689567866666668
0.4,2,0.0,0,0.2,4,0.4,4,0.3157894736842105,0.1052631578947368,0.3157894736842105,0.2631578947368421,0.361861467467098,38,-14.688704866666663
0.1666666666666666,3,0.0,0,0.3333333333333333,3,0.5,3,0.25,0.125,0.25,0.375,0.3811278124459133,32,-14.674952866666668
0.0,0,0.25,2,0.5,2,0.25,2,0.1666666666666666,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.378087872919053,36,-14.672741977777784
0.25,2,0.0,0,0.25,2,0.5,4,0.2,0.2,0.2,0.4,0.3916794266021369,30,-14.666239288888892
0.1666666666666666,4,0.3333333333333333,2,0.0,0,0.5,3,0.2105263157894736,0.3157894736842105,0.1578947368421052,0.3157894736842105,0.37043380357987,38,-14.664935777777783
0.2,2,0.0,0,0.4,4,0.4,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3820050582263681,36,-14.660803333333329
0.25,3,0.375,2,0.125,4,0.25,2,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.217391304347826,0.3613213473092109,46,-14.65379926666666
0.0,0,0.0,0,0.5,5,0.5,3,0.1428571428571428,0.2142857142857142,0.3571428571428571,0.2857142857142857,0.4002563537532345,28,-14.649654711111117
